Año,ID_estado,Nombre_estado,ID_distrito_local,Cabecera_distrital_local,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,votos_coalicion,Coalición
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PT_PMCH,0,89426,238,4274,93938,178378,4731,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PVEM_PCHU,8,89426,238,4274,93938,178378,17050,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PVEM_MORENA,16,89426,238,4274,93938,178378,42869,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PVEM_PMCH,12,89426,238,4274,93938,178378,15337,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PCHU_MORENA,9,89426,238,4274,93938,178378,36272,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,PCHU_PMCH,3,89426,238,4274,93938,178378,8738,Sí
2021,7,CHIAPAS,2,TUXTLA GUTIERREZ,MORENA_PMCH,12,89426,238,4274,93938,178378,34558,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PAN,678,103964,20,5045,109029,158492,678,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PRI,4849,103964,20,5045,109029,158492,4849,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PRD,2174,103964,20,5045,109029,158492,2174,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM,9542,103964,20,5045,109029,158492,9542,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PT,19770,103964,20,5045,109029,158492,19770,No
2021,7,CHIAPAS,20,LAS MARGARITAS,MC,485,103964,20,5045,109029,158492,485,No
2021,7,CHIAPAS,20,LAS MARGARITAS,MORENA,30742,103964,20,5045,109029,158492,30742,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PES,20630,103964,20,5045,109029,158492,20630,No
2021,7,CHIAPAS,20,LAS MARGARITAS,RSP,1306,103964,20,5045,109029,158492,1306,No
2021,7,CHIAPAS,20,LAS MARGARITAS,FXM,855,103964,20,5045,109029,158492,855,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PCHU,6181,103964,20,5045,109029,158492,6181,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PMCH,5186,103964,20,5045,109029,158492,5186,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PNA,805,103964,20,5045,109029,158492,805,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PPCH,578,103964,20,5045,109029,158492,578,No
2021,7,CHIAPAS,20,LAS MARGARITAS,PAN_PRI_PRD,74,103964,20,5045,109029,158492,7775,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PAN_PRI,7,103964,20,5045,109029,158492,5534,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PAN_PRD,6,103964,20,5045,109029,158492,2858,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PRI_PRD,15,103964,20,5045,109029,158492,7038,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_PCHU_MORENA_PMCH,72,103964,20,5045,109029,158492,71493,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_PCHU_MORENA,4,103964,20,5045,109029,158492,66239,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_PCHU_PMCH,4,103964,20,5045,109029,158492,40683,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_MORENA_PMCH,0,103964,20,5045,109029,158492,65240,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PCHU_MORENA_PMCH,0,103964,20,5045,109029,158492,61879,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_PCHU_MORENA_PMCH,0,103964,20,5045,109029,158492,51651,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_PCHU,0,103964,20,5045,109029,158492,35493,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_MORENA,0,103964,20,5045,109029,158492,60054,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM_PMCH,0,103964,20,5045,109029,158492,34498,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PCHU_MORENA,0,103964,20,5045,109029,158492,56693,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PCHU_PMCH,0,103964,20,5045,109029,158492,31137,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_MORENA_PMCH,0,103964,20,5045,109029,158492,55698,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_PCHU_MORENA,0,103964,20,5045,109029,158492,46465,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_PCHU_PMCH,1,103964,20,5045,109029,158492,20910,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_MORENA_PMCH,0,103964,20,5045,109029,158492,45470,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PCHU_MORENA_PMCH,0,103964,20,5045,109029,158492,42109,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PVEM,0,103964,20,5045,109029,158492,29312,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PCHU,0,103964,20,5045,109029,158492,25951,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_MORENA,0,103964,20,5045,109029,158492,50512,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PT_PMCH,0,103964,20,5045,109029,158492,24956,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_PCHU,0,103964,20,5045,109029,158492,15723,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_MORENA,0,103964,20,5045,109029,158492,40284,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PVEM_PMCH,0,103964,20,5045,109029,158492,14728,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PCHU_MORENA,0,103964,20,5045,109029,158492,36923,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,PCHU_PMCH,0,103964,20,5045,109029,158492,11367,Sí
2021,7,CHIAPAS,20,LAS MARGARITAS,MORENA_PMCH,0,103964,20,5045,109029,158492,35928,Sí
2021,7,CHIAPAS,21,TENEJAPA,PAN,688,81593,7,3844,85444,120764,688,No
2021,7,CHIAPAS,21,TENEJAPA,PRI,26529,81593,7,3844,85444,120764,26529,No
2021,7,CHIAPAS,21,TENEJAPA,PRD,5983,81593,7,3844,85444,120764,5983,No
2021,7,CHIAPAS,21,TENEJAPA,PVEM,15812,81593,7,3844,85444,120764,15812,No
2021,7,CHIAPAS,21,TENEJAPA,PT,717,81593,7,3844,85444,120764,717,No
2021,7,CHIAPAS,21,TENEJAPA,MC,957,81593,7,3844,85444,120764,957,No
2021,7,CHIAPAS,21,TENEJAPA,MORENA,17886,81593,7,3844,85444,120764,17886,No
2021,7,CHIAPAS,21,TENEJAPA,PES,1107,81593,7,3844,85444,120764,1107,No
2021,7,CHIAPAS,21,TENEJAPA,RSP,1326,81593,7,3844,85444,120764,1326,No
2021,7,CHIAPAS,21,TENEJAPA,FXM,1240,81593,7,3844,85444,120764,1240,No
2021,7,CHIAPAS,21,TENEJAPA,PCHU,847,81593,7,3844,85444,120764,847,No
2021,7,CHIAPAS,21,TENEJAPA,PMCH,7559,81593,7,3844,85444,120764,7559,No
2021,7,CHIAPAS,21,TENEJAPA,PNA,334,81593,7,3844,85444,120764,334,No
2021,7,CHIAPAS,21,TENEJAPA,PPCH,101,81593,7,3844,85444,120764,101,No
2021,7,CHIAPAS,21,TENEJAPA,PAN_PRI_PRD,385,81593,7,3844,85444,120764,33585,Sí
2021,7,CHIAPAS,21,TENEJAPA,PAN_PRI,7,81593,7,3844,85444,120764,27224,Sí
2021,7,CHIAPAS,21,TENEJAPA,PAN_PRD,5,81593,7,3844,85444,120764,6676,Sí
2021,7,CHIAPAS,21,TENEJAPA,PRI_PRD,22,81593,7,3844,85444,120764,32534,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_PCHU_MORENA_PMCH,77,81593,7,3844,85444,120764,42898,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_PCHU_MORENA,7,81593,7,3844,85444,120764,35269,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_PCHU_PMCH,2,81593,7,3844,85444,120764,24937,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_MORENA_PMCH,1,81593,7,3844,85444,120764,41975,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PCHU_MORENA_PMCH,1,81593,7,3844,85444,120764,27010,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_PCHU_MORENA_PMCH,0,81593,7,3844,85444,120764,42104,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_PCHU,0,81593,7,3844,85444,120764,17376,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_MORENA,0,81593,7,3844,85444,120764,34415,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM_PMCH,0,81593,7,3844,85444,120764,24088,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PCHU_MORENA,0,81593,7,3844,85444,120764,19450,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PCHU_PMCH,0,81593,7,3844,85444,120764,9123,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_MORENA_PMCH,0,81593,7,3844,85444,120764,26162,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_PCHU_MORENA,0,81593,7,3844,85444,120764,34545,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_PCHU_PMCH,0,81593,7,3844,85444,120764,24218,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_MORENA_PMCH,0,81593,7,3844,85444,120764,41257,Sí
2021,7,CHIAPAS,21,TENEJAPA,PCHU_MORENA_PMCH,0,81593,7,3844,85444,120764,26292,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PVEM,0,81593,7,3844,85444,120764,16529,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PCHU,0,81593,7,3844,85444,120764,1564,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_MORENA,0,81593,7,3844,85444,120764,18603,Sí
2021,7,CHIAPAS,21,TENEJAPA,PT_PMCH,0,81593,7,3844,85444,120764,8276,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_PCHU,0,81593,7,3844,85444,120764,16659,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_MORENA,0,81593,7,3844,85444,120764,33698,Sí
2021,7,CHIAPAS,21,TENEJAPA,PVEM_PMCH,0,81593,7,3844,85444,120764,23371,Sí
2021,7,CHIAPAS,21,TENEJAPA,PCHU_MORENA,0,81593,7,3844,85444,120764,18733,Sí
2021,7,CHIAPAS,21,TENEJAPA,PCHU_PMCH,0,81593,7,3844,85444,120764,8406,Sí
2021,7,CHIAPAS,21,TENEJAPA,MORENA_PMCH,0,81593,7,3844,85444,120764,25445,Sí
2021,7,CHIAPAS,22,CHAMULA,PAN,876,111483,26,5898,117407,165510,876,No
2021,7,CHIAPAS,22,CHAMULA,PRI,43546,111483,26,5898,117407,165510,43546,No
2021,7,CHIAPAS,22,CHAMULA,PRD,699,111483,26,5898,117407,165510,699,No
2021,7,CHIAPAS,22,CHAMULA,PVEM,18671,111483,26,5898,117407,165510,18671,No
2021,7,CHIAPAS,22,CHAMULA,PT,6135,111483,26,5898,117407,165510,6135,No
2021,7,CHIAPAS,22,CHAMULA,MC,1017,111483,26,5898,117407,165510,1017,No
2021,7,CHIAPAS,22,CHAMULA,MORENA,22727,111483,26,5898,117407,165510,22727,No
2021,7,CHIAPAS,22,CHAMULA,PES,7455,111483,26,5898,117407,165510,7455,No
2021,7,CHIAPAS,22,CHAMULA,RSP,1454,111483,26,5898,117407,165510,1454,No
2021,7,CHIAPAS,22,CHAMULA,FXM,0,111483,26,5898,117407,165510,0,No
2021,7,CHIAPAS,22,CHAMULA,PCHU,5994,111483,26,5898,117407,165510,5994,No
2021,7,CHIAPAS,22,CHAMULA,PMCH,1640,111483,26,5898,117407,165510,1640,No
2021,7,CHIAPAS,22,CHAMULA,PNA,664,111483,26,5898,117407,165510,664,No
2021,7,CHIAPAS,22,CHAMULA,PPCH,325,111483,26,5898,117407,165510,325,No
2021,7,CHIAPAS,22,CHAMULA,PAN_PRI_PRD,137,111483,26,5898,117407,165510,45258,Sí
2021,7,CHIAPAS,22,CHAMULA,PAN_PRI,26,111483,26,5898,117407,165510,44448,Sí
2021,7,CHIAPAS,22,CHAMULA,PAN_PRD,7,111483,26,5898,117407,165510,1582,Sí
2021,7,CHIAPAS,22,CHAMULA,PRI_PRD,17,111483,26,5898,117407,165510,44262,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_PCHU_MORENA_PMCH,80,111483,26,5898,117407,165510,55247,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_PCHU_MORENA,6,111483,26,5898,117407,165510,53533,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_PCHU_PMCH,3,111483,26,5898,117407,165510,32443,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_MORENA_PMCH,2,111483,26,5898,117407,165510,49175,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PCHU_MORENA_PMCH,2,111483,26,5898,117407,165510,36498,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_PCHU_MORENA_PMCH,0,111483,26,5898,117407,165510,49032,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_PCHU,0,111483,26,5898,117407,165510,30800,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_MORENA,0,111483,26,5898,117407,165510,47533,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM_PMCH,0,111483,26,5898,117407,165510,26446,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PCHU_MORENA,0,111483,26,5898,117407,165510,34856,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PCHU_PMCH,0,111483,26,5898,117407,165510,13769,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_MORENA_PMCH,0,111483,26,5898,117407,165510,30502,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_PCHU_MORENA,0,111483,26,5898,117407,165510,47392,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_PCHU_PMCH,0,111483,26,5898,117407,165510,26305,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_MORENA_PMCH,0,111483,26,5898,117407,165510,43038,Sí
2021,7,CHIAPAS,22,CHAMULA,PCHU_MORENA_PMCH,0,111483,26,5898,117407,165510,30361,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PVEM,0,111483,26,5898,117407,165510,24806,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PCHU,0,111483,26,5898,117407,165510,12129,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_MORENA,0,111483,26,5898,117407,165510,28862,Sí
2021,7,CHIAPAS,22,CHAMULA,PT_PMCH,0,111483,26,5898,117407,165510,7775,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_PCHU,0,111483,26,5898,117407,165510,24665,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_MORENA,0,111483,26,5898,117407,165510,41398,Sí
2021,7,CHIAPAS,22,CHAMULA,PVEM_PMCH,0,111483,26,5898,117407,165510,20311,Sí
2021,7,CHIAPAS,22,CHAMULA,PCHU_MORENA,0,111483,26,5898,117407,165510,28721,Sí
2021,7,CHIAPAS,22,CHAMULA,PCHU_PMCH,0,111483,26,5898,117407,165510,7634,Sí
2021,7,CHIAPAS,22,CHAMULA,MORENA_PMCH,0,111483,26,5898,117407,165510,24367,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PAN,661,60574,51,2371,62996,121125,661,No
2021,7,CHIAPAS,23,VILLA CORZO,PRI,1776,60574,51,2371,62996,121125,1776,No
2021,7,CHIAPAS,23,VILLA CORZO,PRD,260,60574,51,2371,62996,121125,260,No
2021,7,CHIAPAS,23,VILLA CORZO,PVEM,9243,60574,51,2371,62996,121125,9243,No
2021,7,CHIAPAS,23,VILLA CORZO,PT,3151,60574,51,2371,62996,121125,3151,No
2021,7,CHIAPAS,23,VILLA CORZO,MC,585,60574,51,2371,62996,121125,585,No
2021,7,CHIAPAS,23,VILLA CORZO,MORENA,22185,60574,51,2371,62996,121125,22185,No
2021,7,CHIAPAS,23,VILLA CORZO,PES,11109,60574,51,2371,62996,121125,11109,No
2021,7,CHIAPAS,23,VILLA CORZO,RSP,938,60574,51,2371,62996,121125,938,No
2021,7,CHIAPAS,23,VILLA CORZO,FXM,535,60574,51,2371,62996,121125,535,No
2021,7,CHIAPAS,23,VILLA CORZO,PCHU,8043,60574,51,2371,62996,121125,8043,No
2021,7,CHIAPAS,23,VILLA CORZO,PMCH,1024,60574,51,2371,62996,121125,1024,No
2021,7,CHIAPAS,23,VILLA CORZO,PNA,500,60574,51,2371,62996,121125,500,No
2021,7,CHIAPAS,23,VILLA CORZO,PPCH,386,60574,51,2371,62996,121125,386,No
2021,7,CHIAPAS,23,VILLA CORZO,PAN_PRI_PRD,10,60574,51,2371,62996,121125,2707,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PAN_PRI,7,60574,51,2371,62996,121125,2444,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PAN_PRD,2,60574,51,2371,62996,121125,923,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PRI_PRD,0,60574,51,2371,62996,121125,2036,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_PCHU_MORENA_PMCH,115,60574,51,2371,62996,121125,43761,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_PCHU_MORENA,21,60574,51,2371,62996,121125,42643,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_PCHU_PMCH,12,60574,51,2371,62996,121125,21473,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_MORENA_PMCH,9,60574,51,2371,62996,121125,35612,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PCHU_MORENA_PMCH,1,60574,51,2371,62996,121125,34404,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_PCHU_MORENA_PMCH,0,60574,51,2371,62996,121125,40495,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_PCHU,0,60574,51,2371,62996,121125,20437,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_MORENA,0,60574,51,2371,62996,121125,34579,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM_PMCH,0,60574,51,2371,62996,121125,13418,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PCHU_MORENA,0,60574,51,2371,62996,121125,33379,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PCHU_PMCH,0,60574,51,2371,62996,121125,12218,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_MORENA_PMCH,0,60574,51,2371,62996,121125,26360,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_PCHU_MORENA,0,60574,51,2371,62996,121125,39471,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_PCHU_PMCH,0,60574,51,2371,62996,121125,18310,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_MORENA_PMCH,0,60574,51,2371,62996,121125,32452,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PCHU_MORENA_PMCH,0,60574,51,2371,62996,121125,31252,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PVEM,0,60574,51,2371,62996,121125,12394,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PCHU,0,60574,51,2371,62996,121125,11194,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_MORENA,0,60574,51,2371,62996,121125,25336,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PT_PMCH,0,60574,51,2371,62996,121125,4175,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_PCHU,0,60574,51,2371,62996,121125,17286,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_MORENA,0,60574,51,2371,62996,121125,31428,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PVEM_PMCH,0,60574,51,2371,62996,121125,10267,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PCHU_MORENA,0,60574,51,2371,62996,121125,30228,Sí
2021,7,CHIAPAS,23,VILLA CORZO,PCHU_PMCH,0,60574,51,2371,62996,121125,9067,Sí
2021,7,CHIAPAS,23,VILLA CORZO,MORENA_PMCH,1,60574,51,2371,62996,121125,23210,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PAN,2910,88595,44,4153,92792,153479,2910,No
2021,7,CHIAPAS,24,CACAHOATAN,PRI,12429,88595,44,4153,92792,153479,12429,No
2021,7,CHIAPAS,24,CACAHOATAN,PRD,944,88595,44,4153,92792,153479,944,No
2021,7,CHIAPAS,24,CACAHOATAN,PVEM,11486,88595,44,4153,92792,153479,11486,No
2021,7,CHIAPAS,24,CACAHOATAN,PT,6716,88595,44,4153,92792,153479,6716,No
2021,7,CHIAPAS,24,CACAHOATAN,MC,1942,88595,44,4153,92792,153479,1942,No
2021,7,CHIAPAS,24,CACAHOATAN,MORENA,30106,88595,44,4153,92792,153479,30106,No
2021,7,CHIAPAS,24,CACAHOATAN,PES,8070,88595,44,4153,92792,153479,8070,No
2021,7,CHIAPAS,24,CACAHOATAN,RSP,2657,88595,44,4153,92792,153479,2657,No
2021,7,CHIAPAS,24,CACAHOATAN,FXM,1231,88595,44,4153,92792,153479,1231,No
2021,7,CHIAPAS,24,CACAHOATAN,PCHU,3530,88595,44,4153,92792,153479,3530,No
2021,7,CHIAPAS,24,CACAHOATAN,PMCH,3376,88595,44,4153,92792,153479,3376,No
2021,7,CHIAPAS,24,CACAHOATAN,PNA,1909,88595,44,4153,92792,153479,1909,No
2021,7,CHIAPAS,24,CACAHOATAN,PPCH,423,88595,44,4153,92792,153479,423,No
2021,7,CHIAPAS,24,CACAHOATAN,PAN_PRI_PRD,424,88595,44,4153,92792,153479,16707,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PAN_PRI,193,88595,44,4153,92792,153479,15532,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PAN_PRD,25,88595,44,4153,92792,153479,3879,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PRI_PRD,66,88595,44,4153,92792,153479,13439,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_PCHU_MORENA_PMCH,95,88595,44,4153,92792,153479,55309,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_PCHU_MORENA,26,88595,44,4153,92792,153479,51864,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_PCHU_PMCH,16,88595,44,4153,92792,153479,25124,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_MORENA_PMCH,7,88595,44,4153,92792,153479,51691,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PCHU_MORENA_PMCH,6,88595,44,4153,92792,153479,43734,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_PCHU_MORENA_PMCH,2,88595,44,4153,92792,153479,48500,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_PCHU,0,88595,44,4153,92792,153479,21732,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_MORENA,0,88595,44,4153,92792,153479,48308,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM_PMCH,1,88595,44,4153,92792,153479,21579,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PCHU_MORENA,0,88595,44,4153,92792,153479,40352,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PCHU_PMCH,0,88595,44,4153,92792,153479,13622,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_MORENA_PMCH,0,88595,44,4153,92792,153479,40198,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_PCHU_MORENA,0,88595,44,4153,92792,153479,45122,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_PCHU_PMCH,0,88595,44,4153,92792,153479,18392,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_MORENA_PMCH,0,88595,44,4153,92792,153479,44968,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PCHU_MORENA_PMCH,0,88595,44,4153,92792,153479,37012,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PVEM,0,88595,44,4153,92792,153479,18202,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PCHU,0,88595,44,4153,92792,153479,10246,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_MORENA,1,88595,44,4153,92792,153479,36823,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PT_PMCH,0,88595,44,4153,92792,153479,10092,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_PCHU,0,88595,44,4153,92792,153479,15016,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_MORENA,0,88595,44,4153,92792,153479,41592,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PVEM_PMCH,0,88595,44,4153,92792,153479,14862,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PCHU_MORENA,1,88595,44,4153,92792,153479,33637,Sí
2021,7,CHIAPAS,24,CACAHOATAN,PCHU_PMCH,1,88595,44,4153,92792,153479,6907,Sí
2021,7,CHIAPAS,24,CACAHOATAN,MORENA_PMCH,2,88595,44,4153,92792,153479,33484,Sí
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PAN,1276,67268,28,3136,70432,116936,1276,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PRI,2447,67268,28,3136,70432,116936,2447,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PRD,2927,67268,28,3136,70432,116936,2927,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PVEM,21468,67268,28,3136,70432,116936,21468,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PT,3304,67268,28,3136,70432,116936,3304,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,MC,817,67268,28,3136,70432,116936,817,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,MORENA,22608,67268,28,3136,70432,116936,22608,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PES,2020,67268,28,3136,70432,116936,2020,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,RSP,1610,67268,28,3136,70432,116936,1610,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,FXM,675,67268,28,3136,70432,116936,675,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PCHU,4758,67268,28,3136,70432,116936,4758,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PMCH,728,67268,28,3136,70432,116936,728,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PNA,1128,67268,28,3136,70432,116936,1128,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PPCH,1098,67268,28,3136,70432,116936,1098,No
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PAN_PRI_PRD,95,67268,28,3136,70432,116936,6745,Sí
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PAN_PRI,17,67268,28,3136,70432,116936,3740,Sí
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PAN_PRD,8,67268,28,3136,70432,116936,4211,Sí
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PRI_PRD,9,67268,28,3136,70432,116936,5383,Sí
2021,7,CHIAPAS,3,CHIAPA DE CORZO,PT_PVEM_PCHU_MORENA_PMCH,135,67268,28,3136,70432,116936,53001,Sí
